Year,IT01,IT02,IT03,IT04,ES01,ES02,ES03,ES04,ES05,ES06,ES07,ES08,ES09,ES10,ES11,ES12,ES13,ES14,ES15,ES16,ES17,ES18,ES19,ES20,PT01,FR01,FR02,FR03,FR04,FR05,FR06,FR07,FR08,FR09,FR10,FR11,FR12,FR13,FR14,FR15,GB01,GB02,GB03,BE01,BE02,BE03,BE04,NL01,DE01,DE02,DE03,DE04,DE05,DE06,DE07,DE08,CH01,CH02,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,AT01,AT02,HR01,HU01,HU02,HU03,CZ01,CZ02,CZ03,CZ04,CZ05,CZ06,CZ07,CZ08,PL01,PL02,NO01,NO02,NO03,NO04,NO05,NO06,NO07,NO08,NO09,NO10,SE01,SE02,SE03,SE04,LV01,RU01,RU02,RU03,RU04,RU05
1754,3,3,3,3,2,3,2,3,3,2,3,2,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,3,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,2,1
1755,3,3,3,3,2,3,2,3,3,2,3,2,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,3,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,2,1
1756,3,3,3,3,2,3,2,3,3,2,3,2,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,3,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,2,1
1757,3,3,3,3,2,3,2,3,3,2,3,2,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,2,1
1758,3,3,3,3,2,3,2,3,3,2,3,2,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,2,1
1759,3,3,3,3,2,3,2,3,3,2,3,2,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,2,1
1760,3,3,3,3,2,3,2,3,3,2,3,2,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1761,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1762,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1763,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1764,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1765,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1766,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1767,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1768,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1769,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1770,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1771,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1772,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1773,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1774,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1775,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1776,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1777,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1778,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1779,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1780,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1781,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1782,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1783,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1784,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1785,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1786,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1
1787,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1
1788,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1
1789,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1
1790,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1
1791,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,4,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1
1792,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,4,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1793,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,4,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1794,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,4,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1795,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,4,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1796,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,4,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1797,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,4,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1798,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,4,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1799,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,4,2,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1800,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,2,3,4,2,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1801,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,3,3,4,2,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1802,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,3,3,4,2,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1803,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,3,3,4,2,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1804,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1805,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,2,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1806,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1807,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1808,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1809,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1810,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1811,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1812,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1813,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1814,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1815,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1816,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1817,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
